2350750	
6572500	
12008000	
8555500	29078
425500	
4853750	
5980500	
4256500	2410
9039750	3228,11196
4115500	6731
12215000	8637,6672
591750	
3404000	905,29,3627,8446,22246,18273,6246
7149500	
7367000	21975,15686,21336
4956000	
7927750	26288
7886000	9472
9982500	542
4606000	
145750	24242,3847
10443000	19466,23628
1710500	14780
9706000	22094,23340,29099,20297,12168
10234000	10970,9111,3719,28653,4039
1627000	
9351750	11080
9906500	5185,23656
6874250	18805,8637,28410,15584,14265,12168,2683
1194750	7400,4059,83,25366
5108000	29547,15094,4254,29203
1617250	11951,28463,18002
4054000	11304,24088,9090
8145500	21883
567250	
12371000	12394
6867750	
1319000	
1832000	25687
3188000	9567
8430000	
29750	
980000	
3249250	2513
6099250	11823,13244
2050000	26866
2316250	9688,9657,26288
10533750	24601,14261
10915250	
6458000	
4557250	
405000	
1815750	
1971500	7096,25329
5170500	6096
11111500	27791
6996000	
7016500	
3335000	
6264750	
9202750	
10302500	2626,28164,7409,6630,14065,26087
3114000	20536,23928
452750	14796
12388250	
11947000	11080,16865,23482,9522,6505,13103
8869250	
6126750	25117
8909750	
1579250	4953,21160
764750	
2910750	
12417500	8689,7963,17959
8156500	8842
3245250	
4423500	24193,4147
8195000	
10654750	
11632250	25022
5034000	7465
200250	12352,9620
3168000	
11493000	9072,12453,22727,7868
9079500	7868
8730250	12068,3228,11679,28876,28453,911
65500	5443,6152
6515500	
832250	22963,27791
10054250	1079,4667,11159,19660
4503500	24193
10619000	
11142000	17407
5220750	8689,28438
10944750	28752,25372
5901250	14575
10521000	
5812000	19993,2683
7568750	
2182750	19643
190500	
3977750	
10401500	22950,12189,27791
4814750	
3226500	
3588500	21336,530
6247250	15814
10885750	
11552750	
10322250	5185
3148500	16217,14894,12795,27346
11169500	
47000	23549
4102750	20585
5655250	11196
3293750	26523,25193
341000	
10393750	3438,29265,2437
6654750	
5957500	24966
4475750	13592,3719
7190750	27791
3524750	26871
12231250	
11535500	
9842500	18805,25086,7380,10908
7320250	26728
3009000	27117,5627,22393,8724
6205000	
4907500	
12061000	
4454500	15019,27117
2251750	23549
382250	
5952250	5067
239250	28481
4804500	
9044750	
10696000	11022,14887
5199750	
3952000	
2756000	
140500	14625
11496750	
71250	
7600250	3228
6433000	
2704750	5764,3658
232000	21865,7868
7405250	
415500	554
528250	155,8693
10069500	15322,4571,18519,10740
6334000	
1189000	16361,23612,27615
4378500	16100
7211250	23656
5754500	3954,8307
7810250	8637
7513250	
3520000	14415,1700,23928
4852000	
5027500	
1517000	
8622000	
3396250	
8353250	16331,12285,27205
8123500	
