4256500	2410
4115500	6731
12215000	8637,6672
3404000	22246
7927750	26288
7886000	9472
145750	24242
10443000	19466
1710500	14780
9706000	23340,20297,12168
10234000	9111
9351750	11080
6874250	8637,28410,15584,12168,2683
1194750	25366
1617250	18002
4054000	11304,9090
2316250	9657
10533750	14261
5170500	6096
10302500	26087
452750	14796
11947000	11080,16865,13103
6126750	25117
12417500	8689,7963,17959
11493000	7868
8730250	12068,3228,911
11142000	17407
5812000	2683
10401500	27791
3148500	16217
4475750	13592,3719
9842500	18805
7320250	26728
3009000	5627,8724
4454500	27117
10696000	14887
140500	14625
232000	21865,7868
10069500	15322,4571,18519,10740
8353250	12285
573000	18868
1969000	12220,18002
5011500	22280
5354000	20180
2874500	10840,7868
1531250	22179
6233750	18180,4220
8040000	8257,239
11225500	24869
4370750	1666
847750	28169
9244000	7868
1792000	6203
1074500	9567
11874000	12220
7218000	22317
11321750	7997
5780000	21336,17061,17214,17959,15315,22313,15811
3981750	27791
8702500	29547,7105
8017000	22280,23284,15096
1118250	8278,24306
981000	12394
6998500	1031
11535250	16463
3304500	17228,3804,18086,22269,24461
10628500	7045,27117
2088000	2198
7687500	14498
2200750	12674
7854500	527
9782000	29364
5491500	18024
4153000	21865
5915250	2367,15138
200250	9620
10054250	1079,4667,19660
10773000	2257
12028500	13390
1909250	10014,6326,504
9807250	7868
7143250	10702
1140750	22313,12541
3963750	4949
5910250	28525
1381000	17958
6400000	2452
3719250	4960
1971500	25329
38250	14265,10051
1247000	25635
3684750	16754
3317500	3032
2870250	14020,17606,4003
1793250	2033
2921750	27791,143
434750	21911,27511,4571
5654000	29231
11434750	9985
6564500	12977
12004000	15307
4876750	949
2920750	22359,23407
5078750	25669
9586500	8860
9946250	21865
6234000	21372,4220
3723750	4078,12271
3211250	11076,27155
1074750	527,10171
892500	17180
4658500	27625
9069000	28017,22393
3644250	18843
12377250	14020,3151,18075
1046250	27791
4376250	21225,8689
5037000	14796
6683750	29203
4852500	24541,26288,911
9121750	7868
5865750	3228
6272000	2803,12055
9179500	11196
4184250	4949,241
4063000	19974
7375000	11201
9628250	23779
266500	10282
8129250	25733
7322250	23861
5143250	14482,23549
1727500	7812
8799750	12018,18024,20826
4257000	27625
8435250	7105,14261
1688750	12220
19500	19421
2752000	12243,3032
6694750	14020,24196
11984750	3627
1953250	3658
711500	26722
10257500	10893
10261750	19394,17061,14261
8529750	22583
887750	15019
5256500	614
3913250	8409,9948
4195500	7737
11121500	15799
11158000	21930,239
4059500	16463
2988000	22482
1338750	12586
1622500	8148
10052000	7680,22126
1812000	11196
2033500	11176,4949,8689
6061250	10893
7269250	27791
1525000	11196
9352750	6548
4073250	27415
1324500	7868
8385000	19217
599750	20297
4716750	2683
5407750	6352
439000	25415,24060,6104,3362,16821,12287,26404
6003750	15414,23013,8792
2891500	819,2257,8027
6571000	5470
10588000	15138
5642000	10726
282500	12055
11711250	23861
2807500	1015
10312750	12352
11683250	12541
4625750	22321
7184500	7868
3350250	24765
1620500	5833
4922750	18024,2669
5742000	5593,19523
5751500	14873
6257000	23628
10642000	20536
4004500	19686
848500	7286
1244250	4324,1691
12331000	18180
12154500	7868,17640
1629250	18024,19891
11687000	8689
7476250	1037
12173500	554,3627,15405
4133750	25372
3846250	11882
3010000	13975
5226250	8689
791500	24831
1173500	15661,5848
5238000	21833
1906000	2683
6713250	18879
7715000	11790
154500	18805,8689
6301250	8637
10095000	14261
8149250	11196,11679
11625250	21628,3740,18990
8949750	17438
7588000	28975
6848750	8689
5962750	27446,5803
10492250	24984
2187500	6158,23628
2940000	12168,26722,11767,2683
8216500	22552,14159
6155250	7850
3799500	21768
5293250	679,20506
1086750	1084,7868
4886500	17640
3861500	7868
