10915250	18075,23556
8845250	6550
4376250	19993
11169500	25040
4102750	10026,19149,21787
3293750	26523
6654750	14261,16110
12231250	6246,26973
11535500	11679
11225500	23342
8523250	15934
1792000	20979
6412750	15019
3089500	1917
5780000	17959
11701500	26679
3981750	21565,5053
8702500	15138,17597,29547,8257,19381,16540
981000	28270,16140
11535250	19021
3035250	11080
2088000	25079
1446250	19751
5491500	20751
11137750	5832,6193,25360,21841,6104,4226
4037500	25883
38250	11176,28719,14318
2870250	28603
5898500	26722
2378500	5099
1966250	26722
2891500	14580,28370,2257
5078750	14580
1074750	12220
10944750	155
12377250	2729
5865750	57
4184250	11983
6700250	8719,9549
7892000	4354
2198750	12220,12257,16550,12394
1025250	13247,1918
10774750	2899,27791
8822250	25402
9199500	24969
6751750	1008,3658,510
3096750	20388,8628
10229250	23628
6301250	16463
9720000	1392
6874250	17760,647,11628,26754
6807250	8327
11158000	24565,15018,20835
1338750	2966
1622500	451
2033500	7473,18611,20417,20015
2480750	23284
10057000	8193
5642000	12512,10840,14318
6921750	19095
7405250	11330,17431
7588000	5848,28824,10329
71250	28641
2076000	3390,8549,14483,24277,7560,19339
1528500	18466,3627
965500	25003,26845
380000	554
10592750	23798
4256000	11679
11794250	164,28924
5052000	16420
3511000	13020,15164,29203,14020
