10944750	13451,21110,1131,8689,26619,5185,18575,23662,24955,155,15761,19673,15315,15980,1996,13779,21501,23251,11465,6290,18730,14580,7373,4078,8628,25687,9817,23564,29547,12055,3631,1461,22416,19414,24869,7150,5357,6294,7737,11638,11026,10480,10970,18697,8719,1472,21672,13592,12490,17920,13450,11776,25933,28504,22086,6918,28011,11022,2826,25372,6080,11942,679,19166,28230,24359,12599,28752,11080,11167,24193
12028500	18024,8519,20386,21392,28059,21293,13431,15935,16540,27014,18496,22380,17739,9922,15686,2173,18665,1428,661,622,11018,6869,8027,21941,15368,15426,17692,11679,20655,27794,11196,6133,7600,15584,19891,20796,16460,21593,18647,5254,396,13390,24869,19949,27272,2999,5639,24849,11849,22484,8696,28481,15311,22688,10570,27335,3032,10840,4418,24551,28570,12368,14821,11684,3850,21565,18082,3892,24088,13747,5858,14182,28654,23370,679,27985,9089,24581,27446,25260,21975,17024,905,12358,9213,15196,11694,14533,3126
1206500	5962,4571,7868
12154500	26394,12475,19993,3254,20376,15302,8689,20956,22995,11605,12747,12220,22280,3536,2853,4300,28621,5267,14894,24687,19102,21336,19973,15426,1337,1758,12159,647,9153,155,3185,11922,4571,26114,4949,12870,13240,24978,13489,23556,2739,14818,9653,4694,19574,282,2683,15086,21294,24929,27785,5807,10176,20476,16176,7695,20300,15934,2351,11176,21657,18643,19149,14261,8628,25488,14266,21308,4078,18292,1591,2504,12490,13226,5015,19421,7741,5041,24157,18571,13793,9804,11363,6880,5297,15631,14580,19155,25723,20342,3457,12352,7105,11328,4281,20207,14065,20909,3627,28548,9471,10151,26722,15923,2382,9838,637,11573,17718,12722,9506,27407,13020,16540,17640,15672,27940,28410,27888,11776,10718,21838,2119,27492,1507,29547,24015,15315,17940,20411,28357,17214,19440,2568,9856,28924,9305,28347,21841,23797,12933,18947,14864,15018,12173,29099,15138,11977,20180,251,19835,7611,22274,16599,12699,19197,1372,24977,23623,21672,26318,1228,26171,3047,11767,949,21351,10352,16775,7631,18075,27483,20425,11773,1073,27568,6328,3534,19962,27446,679,18084,4443,14272,8792,2257,28065,15089,7354,12358,979,16406,8676,27435,18027,19417,2197,23338,20412,7868,21911,1076,3228,9549,5469,20297,1498,29374,24514,2179,19193,21217,28425,27791,11080,4327,1481,17319,4366,16578,6635,28184,11670,5470,17418
1620500	1195,7624,444,12230,5445,13124,28774,23735,5300,23479,14887,5833,15138,21728,5856,25857
4716750	8511,25820,13757,29146,2963,27951,2764,14482,24009,25058,21110,29385,26128,3032,22126,25318,2683,25669,18805,29202,23283,4324,17331,16787,6672,10373,3047,3075,19913,18599,28992,21495,11784,13050,13784,11670,9563
4844000	5197,10329,10653,21092,5086,26351,22382,28362,24835,10157,4396,9469,17606,22218,15934,19813,15400,192,12220,13737,24503,17572,26378,13592,27396,15637,26394,26806,21869,21110,21601,10596,25483,10388,11176,8277,15138,10014,22853,6840,27155,21841,17214,19799,15721,11734,26114,23781,19924,4949,19416,28770,22630,21983,26722,27779,27625,15874,15654,14261,19514,14065,5950,1831,27458,28391,4078,3555,14119,7203,7868,13635,5598,25372,9549,7354,527,14072,21950,23284,28370,3534,14020,24196,13320,12899,12977,1280
5654000	10948,25840,22732,5334,13776,22393,7963,10678,14227,14580,22016,3719,6028,27155,4775,528,2416,11605,3627,15934,6191,28401,5896,3329,22505,19294,4270,23861,19337,13112,6878,7812,11026,8278,20417,26722,29330,21869,2159,11604,10247,14902,29231,1903,1878,27625,217,8511,26114,21110,4926,18697,18771,2655,20751,4571,12666,22034,17926,4300,7868,12886,27927,10329,17087,14020,4691,14922,2257,18672,27446,15617,28803,16939,3458,24528,11080
5735000	24977,17218,17483,28791,21838,29490,3627,5845,4335,9162,14407,2319,26959,11767,11280,15450,28621,24457,23549,22390,21110,11868,13592,21503,23487,11951,6461,14242,8566,2739,13070,25407,24073,7188,18632,24385,10673,7868,4381,4794,3941,15352,27448,22280,16500,19381,26050,7266,2198,16464,14014,19891,19616,24015,22393,13749,26404,10726,20585,21186,18824,8535,15138,12606,155,2367,11328,13779,22246,3417,28746,2683,12168,24763,24711,17136,2257,11083,9284,11080,16975,19632,5470,11670,19893
5780000	29473,21919,22672,19903,22393,13776,5094,7682,19891,15584,5796,7706,10702,19680,17946,15663,3626,27092,2655,2722,26614,26860,27155,28347,13450,20858,23781,12686,4949,696,25386,19431,16529,18180,10058,18736,26871,26171,10325,18712,20946,25213,4270,23066,20190,7868,24064,622,5814,4709,539,24541,17058,1392,23971,911,749,4520,6361,21092,21533,20800,5740,9846,347,20180,16460,19394,10649,4332,27888,11776,16320,19514,15761,155,17088,6331,15021,22012,29330,21844,25352,18271,14261,28342,27906,28484,4078,21071,2379,6741,26378,27895,13734,21865,17214,21482,1666,27448,17060,17013,25792,28885,10176,2173,26737,6569,7208,25651,763,8316,20979,7927,28271,12512,24986,27821,25142,25526,16836,15534,26744,21783,574,19829,10014,18213,21336,13285,17061,26665,7061,28631,15471,22148,18522,22313,17470,230,22556,8842,943,3482,19113,20724,18515,4411,9111,4571,19458,23628,22168,29204,7692,11851,14894,24788,24274,12209,22836,11328,7105,27514,19309,26583,7133,2445,27257,17328,13460,2729,23520,6357,14917,7037,2128,4846,5912,8313,7560,22505,28410,23549,7071,2291,1461,11679,8296,3627,5157,28917,27955,26523,3462,10617,22489,18868,15320,26789,16305,10680,20255,5848,11176,25338,29095,27927,19523,19421,2160,10329,24537,5661,12259,1533,4039,21979,23861,26160,1000,29418,28993,28924,17657,3590,9340,21668,14292,17921,20444,14450,7648,4172,14065,20207,6143,7856,15785,28411,8719,28181,4047,22380,4802,16540,6431,7004,23214,21796,6665,23192,15661,25793,25830,7059,13888,12285,13569,17119,22529,11329,17959,24869,13039,21094,14226,13471,16696,3369,4758,29464,14400,11385,15315,15811,23782,1222,11687,10928,20896,4644,262,1335,27441,11431,5705,4807,26308,17446,28653,16644,25510,7045,27765,22731,11524,23928,1773,24306,11022,29364,29269,2270,21758,8439,11080,27050,6080,7248,14794,14780,1713,24598,471,3740,9242,3723,29224,6242,7304,6036,9563,28465,27523,2971,12865,15915,27117,15390,26568,14533,18306,25380,11664,10481,26493,23134,2257
