6619500	
5952250	5067
145750	24242,3847
2350750	
12008000	
8555500	,29078
425500	
4853750	
8430000	
4256500	2410
9039750	,3228,11196
4115500	6731
12215000	,8637,6672
11947000	,11080,16865,23482,9522,6505,13103
5256500	614,20679,3775
7367000	,21975,15686,21336
4956000	
7927750	,26288
9982500	542
6572500	
10443000	,19466,23628
1710500	,14780
9706000	,22094,23340,29099,20297,12168
3913250	,9242,8409,8689,9230,9948
11307500	,20300,12068
10063000	10893,14930
4195500	,20456,7737
5292000	,8643
1194750	,7400,4059,83,25366
5108000	,29547,15094,4254,29203
1617250	,11951,28463,18002
4054000	,11304,24088,9090
8145500	21883
567250	
12371000	,12394
1319000	
1832000	,25687
3188000	,9567
4189500	
3249250	,2513
6099250	11823,13244
2050000	,26866
2316250	,9688,9657,26288
10533750	,24601,14261
6458000	
4557250	
405000	
7116750	,10308,14930
1815750	
1971500	,7096,25329
5170500	,6096
11111500	,27791
6996000	
7016500	
6264750	
10302500	,2626,28164,7409,6630,14065,26087
3114000	20536,23928
452750	,14796
3404000	,905,29,3627,8446,22246,18273,6246
6126750	25117
6766250	,4307,27791
1579250	,4953,21160
764750	
12417500	,8689,7963,17959
8156500	,8842
418500	,18002
3245250	
4423500	,24193,4147
8195000	
11632250	,25022
5034000	7465
8845250	18736,22484,12008,14020,28653
3168000	
11493000	9072,12453,22727,7868
9079500	,7868
8730250	12068,3228,11679,28876,28453,911
65500	,5443,6152
6515500	
832250	,22963,27791
10054250	,1079,4667,11159,19660
4503500	,24193
11142000	,17407
4376250	21225,15631,27407,8689
5901250	14575
10521000	
1561250	
7568750	
2182750	,19643
190500	
3977750	
10401500	,22950,12189,27791
4814750	
3226500	
3588500	,21336,530
6247250	,15814
10885750	
11552750	
10322250	5185
3148500	16217,14894,12795,27346
11169500	
7149500	
10598500	
47000	,23549
4102750	,20585
5655250	,11196
3293750	26523,25193
341000	
267250	,2367,10690
6654750	
5957500	24966
4475750	,13592,3719
7190750	27791
7163250	,17748
12231250	
1441500	
9842500	18805,25086,7380,10908
7320250	26728
3009000	,27117,5627,22393,8724
6205000	
1727500	4452,7812
4907500	
4680000	
4454500	15019,27117
2251750	23549
9351750	,11080
239250	,28481
4804500	
10696000	,11022,14887
5199750	
3952000	
140500	,14625
11496750	
8617500	28270,26619,11280,27625
7600250	,3228
6433000	
2704750	5764,3658
232000	21865,7868
415500	554
528250	,155,8693
10069500	,15322,4571,18519,10740
1189000	,16361,23612,27615
4378500	16100
7211250	23656
5754500	,3954,8307
7810250	8637
7513250	
3520000	,14415,1700,23928
4852000	
9839750	
3549000	
3396250	
8353250	,16331,12285,27205
8123500	
8910750	,26614,24929,27514,5598,12688
299750	
1969000	,12220,18002
5011500	23779,11196,23013,22280
4035250	
12275500	21930
3795000	,29099
8528750	,16913
5354000	,20180
2874500	10840,7868
1531250	,22179
6272000	2803,12055,17400
2103250	,7567,12394
2232500	,679
5279750	,20386,2368
1812000	,11196
5828250	
6233750	,3458,18180,10584,4220
11761750	554
4186500	
2797750	28270
9794000	642
6266000	
5059000	,9195
7450000	,29202,14261
2626250	
9685000	
11225500	,24869
4370750	,1666
8523250	
847750	28169
9244000	,7868
8102000	768
1792000	,6203
8633500	8148,5833
6412750	
9076750	
11352000	
1782250	,155,18024
11782250	
9979000	,251
1074500	,16602,9567
5320000	
11874000	13844,18180,12220,4220
7218000	,22317,11201,21936,15859
11579750	12688
10790500	
8060000	
3089500	
5248750	28924,27035
4399750	23207
10831750	5640
2768250	
8701250	
7921500	,22556
3344750	,28463,18290,5310,3313,17748,7542
11601500	
1699500	16716,24715
9802000	5883
11321750	,7997
5780000	,21336,17061,22529,17214,17959,15315,11022,7061,22313,15811,5814
11701500	
6897000	
3981750	,6520,27791
9344000	
854250	,9881
3326250	,9479
8702500	3390,29547,11196,24780,7105,23779
8017000	,22280,23284,15096
4994000	
10566000	
7797000	,11196
5336750	
3282250	,11857
981000	,11176,12394,27160
3954500	,15584
10064500	
2168250	,13494,7868
6458250	
6998500	,1031
11535250	2257,16463
6172000	24704
1525000	2257,11196
4844000	,12899,15934,24196
1492500	
3035250	11080
11362000	,10240,8693
7545250	
10628500	18736,398,13784,7045,23549,4039,5652,21336,27117,27791
11391250	28924
2088000	,10949,2198
7687500	,14498
5024500	,12977
4073250	,27415
2200750	,24506,12674,18741
7854500	,7323,527
1446250	,7105
4063000	,19974
9782000	,29364
5491500	,9472,25212,18024
4782250	,10778,9658
4850000	
4153000	,21865
11339250	
620500	
7306250	
11137750	,19891
4037500	
5915250	2367,15138
69500	
2808500	
5110750	
10000250	17153
200250	,12352,9620
2852250	
650750	
10976250	
7375000	11201
6380000	,24459
12386500	2367
10773000	,2257,9486
11131750	
12028500	,11196,13390,21392
