10944750	28752,25372
145750	3847,24242
9288000	2683
8555500	29078
4256500	18647,7631,11199,23045,3492,3800,13888,20402,14454,24898,14596,9990,11889,21186,21709,22484,24001,7269,4694,29547,27514,28378,19394,21400,13080,10991,19897,24075,24922,17218,14929,5267,17032,28930,15672,1170,23136,23515,22280,6868,19175,17405,7868,20029,27256,29473,4528,3445,12036,13556,16913,7188,2410,28985,12588,4993,28135,13254,29149,6339,290
9039750	3228,11196
4115500	6731
12215000	8637,6672
591750	27483,1229,21565,14596,16564,119,20466,5416,23793,4220,12394,17846,7500,9953,28769,12491,21838,25656,25477,15405,13648,16818,15315,26722,27231,12220
3404000	905,29,3627,8446,22246,18273,6246
5256500	614,20679,3775
7367000	21336,21975,15686
7927750	26288
9982500	542
10443000	2042,17372,13779,19466,25488,23628,12271
1710500	14780
9706000	20297,29099,23340,22094,12168
10234000	4039,10970,9111,28653,3719
9351750	11080
9906500	23656,5185
6874250	18805,11628,647,26754,8637,28410,15584,14265,11080,12168,2683
1194750	83,25366,7400,4059
5108000	29203,15094,4254,29547
1617250	28463,11951,18002
4054000	11304,24088,9090
8633500	8148,5833
12371000	12394
6867750	14020,4078,11175,15341,24788,27092,12259,7113,23115,28045,13020,7560,2655,23826,17013,7552,1913,22279,25372,25424
1832000	25687
3188000	9567
980000	4691,22505,26894,29099,20180,12762,3228,6548,13737,6868,1739,19974,16296,5962,3176,8724,3047,18353
3249250	1237,2513
6099250	11823,13244
2050000	26866,14242
2316250	9688,9657,26288
10533750	24601,14261
10915250	20958,23556,27497,15901,8625,25312,13873,5523,5640,18075,23304,26559,5254,19138,12395,2249,2504,24452,23662,10703,21911,10315,12022,14062,20411,9045,7868,11670,3390,14930,17263,28653,12220,475,10861
6250250	4078,12541,4534,5995,12022,16564,4039,26426,6246
11114000	25372
1971500	25329,7096,11000
5170500	6096
11111500	25142,27791
9215000	14294
3335000	12747,5574,4913,325,8719,27584
9202750	21110,20444,335,23134,8622,13325,16184,10343
10302500	28164,26087,7409,6630,2626,14065
3114000	20536,23928
9015000	4691,2524,4731,7090,26299,5796,2000,12433,7024,5133,26686
452750	14796
11947000	16865,23482,9522,6505,11080,13103
6126750	25117
7699500	11793,8719,14182,9802,18730
1579250	4953,21160
2910750	4039,1372,24425,19828
12417500	17959,7208,7963,24658,29418,6617,15584,8689,3068
8156500	8842
309750	15365
4423500	24193,4147
11632250	25022
5034000	10584,7465
200250	12352,9620
3168000	19742,20417,2240
11493000	22727,9072,12453,7868
9079500	7868
8730250	28876,3228,11679,12068,28453,911
65500	5443,6152
832250	27791,22963
4503500	24193
11142000	12352,17407
6751750	3068,16243
5901250	14575
415500	554,3151,8689
12065000	12453
10401500	22950,12189,27791
1173500	20143,8257,8049,20037,15661,5848
11307500	12068,20300
3588500	21336,530
6247250	19615,15814
5987000	9120,15639,4542,17978,21525,9390,13954,6770,2524,5621,26034,25596,19673,27060,7976
10322250	5185
3148500	16217,14894,12795,3627,27346
10598500	12352,12394
47000	23549
4102750	10026,20585
5655250	11196
3293750	26523,25193
10393750	3438,29265,2437,7868
5957500	24966
4475750	3719,13592,679
7190750	27791
3524750	26871
12231250	26973
1441500	743,15879,2846,9209,12670,12033,2826,2791,12628
9842500	18805,25086,7380,10908
7320250	18805,18213,3583,4694,18697,23793,10176,2927,24831,414,19897,12300,15584,26728,934,20466,24202,28790
3009000	5627,22393,8724,27117
2331750	22126,953,7179
4454500	15019,27117
2251750	23549
382250	2713,20158,3753,21783,20846,18213,5740,11052,17060,3273,19974,22393,8689,25372,14261,25424,15761,20311,993,26623,5796,24196,7611,10622,5681,11767,26852,3488,21110,26959,1608,20625,11977,2123,15138,12840,17835,7868,18805,7335,6352,5598,4103,26722,6773,10948,22280,25586,29022
5952250	5067
239250	28481
9044750	27483,2945,16808,22864
10696000	3458,14887,11022
2756000	21485,3590,13975,25565,17470,2908,24953,17945,28463,11347,15344,6725,12715,2198,20297,9053,7179,24311,13773,11176,15320,16108,4411,18501,323,527,15972,26114,3409,8719,23071,24841,18041,10151,679,15934,10370,10647,3937,19625,12285,15138,21092,16301,15019,10115,21329,20411,22533,1849,25854,14996,11345,15032,6771,8966,7728,13394,16089,24461,13661,14818
140500	14625,1831
7600250	3228
6433000	18149,684,22971,11688,20572
2704750	5764,3658
232000	21865,7868
5812000	19993,2683
528250	155,8693
10069500	4571,18519,15322,10740
1189000	23612,16361,27615
4378500	16100
7211250	23656
5754500	8307,3954
7810250	8637
3520000	1700,23928,14415
7886000	9472
8622000	9291,15935,27572,14976,8702,10810,11638,11125,19829
8353250	27205,16331,12285
573000	18868,19615,16653
3552000	24385
8910750	27514,24929,12688,26614,5598
1969000	12220,18002
5011500	1831,23779,23013,22280,11196
10831750	5640
2874500	10840,14914,7868
1531250	22179
10018000	16663,2593,15874,2655,13313,5506,25372,12447,11080,4538,11176,13779,11196,7868,29076,5685,24844,26788,18730,18805,25804,16406,27739,20343,8905,25252,8357,18849,13213,5429,4750,28437,13450,13749,19562,290,12220,27791,21929
5027500	8236,25372,27092,12371,23793,28357,7552,18353,10647,23070,8390,20184,8358,16956,2835,25219,15197,27373,6274,11679,642,24015,801
2103250	7567,12394
5279750	20386,2368
6233750	3458,4220,18180,10584
11761750	554
9069000	19937,22393,28017
2797750	28270
9794000	642,24886
5059000	9195
4097500	9620,4694,6299,2762,13779,9512,5190,4124,24844,27334,6672,10343,9633,20655,14120,22864
11225500	24869
4370750	1666,7168
847750	28169
9244000	7868
8102000	768
6150750	18185,15831
8145500	4731,24392,24196,4268,21883,4949,26523,23669
6412750	15019
