145750	22898,14174,11578,21094
8555500	7762,7409,15661,18180
4256500	25619,22280
9039750	7105,3228,20750,1773,4571,26722,7105,12977
4115500	14470,28111
12215000	27791,18024,16926,16409,16110,12352,11080,14261,25488,7868
3404000	20338,17242,12709,20717,1385,19291,17136,26959,11061,4510,28370,8689,21739,7370
7367000	8637,2669,15584,11679,23214,504
7927750	14261,22749
9982500	7610,25321
10443000	14261,18730,11176,10329
1710500	5966,26171
9706000	26378,27785,24385,18730,18912,12686,17181,18235,8735,19120,2683,11080
3913250	3627,11465,5592,3627,22583,6754,6371,13326,6371,25192
9351750	7868,679,4571,26722
4195500	7311,19539,11328,22393
239250	4238,15988
5292000	17882,7297
1194750	17446,22820,6820,25642,19340,13278,16926,7975
5108000	2826,14119,18730,7868,22244,18371,27659,3371
1617250	8278,22359,29099,18730,3720,26802,27392,11397,17262,20579
4054000	10288,19927,27272,11694,11304,20121
8145500	17767,682
12371000	143,2257,12220,6820
1832000	3390,11080
3188000	23031,16540
3249250	23656,19814
6099250	24157,8193,19335,22958
2050000	15231,11931,6193,24299
2316250	18730,29099,9611,23120,14261,22749
10533750	7868,22393,11687,6597
7116750	1535,13240,22126,14119
3031750	22484,2655,14294,14020,11196,7105,18730,14261,11245,17333,5848,14265,7105,12977,12977,6672
5170500	18730,11176,4949,18730,4571,19973
11111500	8637,5043
10302500	26643,23640,12162,15904,26087,27897,8842,911,27897,6630,10948,18180
3114000	9712,29330,26546,26288
452750	949,18491,29099,7221
11947000	23059,2170,6465,15734,7868,679,2101,18635,24471,28855,12352,13592,8996,9030
8163500	22359,14120,9252,14032,3651,29095,13592,7868
6126750	16483,3678
1579250	8885,4775,12444,4279,2655,28357
12417500	3627,11465,4544,21078,8719,24598
8156500	27373,12033,11176,15315
4423500	1962,5370,6864,3284
8195000	2655,28357,10970,2053
6766250	15365,13293,8637,5043
11632250	398,27128
5034000	16550,28059,23071,22305
8845250	25138,25561,21565,15311,15811,21092,6550,1771,15661,9846,143,27625,19021,6203
11493000	22828,25380,11080,14261,14661,1533,12628,13084
9079500	11080,14261
8730250	26404,8630,22359,12068,23662,3627,8278,28453,7105,12977,27092,7560
65500	28855,18758,25556,11371
832250	12110,23782,8637,5043
10054250	18217,410,9226,4667,9226,4667,26378,27785,20316,9226
4503500	6864,3284,6716,13956
8033500	6113,14873,2471,22330,15811,21092
11142000	6770,2535
4376250	3627,11465,24572,29042,19993,27407,19993,10616
5901250	13247,15773
10521000	11080,14261
5024500	2257,12977,25372,2655,18730,14261,17606,23604,7105,12977
5812000	27407,21217,12168,11080
2182750	14458,10754
10401500	8637,5043,12811,17288,1916,25733
3588500	25214,9842,8637,2669
6247250	5996,7311
10322250	10970,2053
3148500	16300,6498,18292,12285,11905,24194,3626,29084
47000	16169,6597
4102750	14192,3874,19949,15498
5655250	7105,3228,23662,14261,25365,25289,7105,12977,15988,22505
3293750	24869,14071,17334,20831
267250	28761,2367,28087,4674
6654750	7868,22393,12977,6672
5957500	23338,27199
4475750	2963,14020,14261,20411
7190750	8637,5043
7163250	17606,23604
12231250	12728,8637
9842500	20317,19048,4571,19973,27371,11734,26722,11052
7320250	6908,22058
3009000	14261,18730,11886,13950,24869,8842,230,23508
1727500	24128,25267,14048,15269
4454500	24869,8842,23214,11849
2251750	16169,6597
5952250	28360,26408
10773000	26722,18730,15004,24474,13793,25420,18730,14261
10696000	5833,23171,1392,25366
5199750	11080,14261
3952000	16550,28059,15584,14182
140500	4544,25989
8617500	14020,24196,3627,22547,3627,26737,3720,14119
7600250	7105,12977,4949,18730
2704750	21838,6284,22359,19829
232000	24385,19903,11080,14261
528250	3627,251,18730,14261,5330,599
10069500	18805,22547,5662,24415,18519,14408,14408,10740
1189000	10948,9842,12173,14581,11176,11080,1010,12606
4378500	17851,16292
7211250	12329,8637
5754500	19328,26788,10737,8725
7810250	27791,18024
3520000	8508,2771,21273,25407,26546,26288,25488,10151,17550,4958
6571750	17647,6880,22211,18173
8353250	9906,9340,16084,1501,4078,4544
8910750	15661,18180,4510,13247,6246,21337,3313,20300,15217,29362
1969000	27392,11397,16550,28059
5011500	7105,3228,10702,18024,16672,20103,18075,143,16540,15584
12275500	23779,239
7450000	7868,22393,6672,4324
3795000	24385,18730,25488,7868
8528750	24895,18443
2874500	2030,22840,11080,14261,11849,5557,569,15159
1531250	18730,26722
2103250	12220,6820,13984,23122
5279750	14265,15018,13084,21092
1812000	7105,3228
6233750	14596,9929,20156,15432,15584,6203,12173,1282
11761750	11734,11007
2797750	3627,22547
9794000	14319,27373
5059000	17214,19423
11225500	22113,14119,21092,14261,2826,29203
4370750	10329,3740
847750	3714,8868
9244000	11080,14261
8102000	20639,13390
6150750	6305,8028,25488,25260
8633500	15269,24831,14887,5474
9076750	2826,29203
1782250	3627,251,8637,23779
9979000	11080,14261
1074500	10124,17090,23031,16540
5320000	7105,12977
11874000	14596,9929,18180,4220,12173,1282,16550,28059
7218000	9293,7139,11901,6951,9802,9301,26890,20297
11579750	15217,29362
5248750	23214,15498,9290,1966
4399750	8689,29099
10831750	28316,11309
2768250	3734,1610
7921500	21372,29284
3344750	143,6820,24929,18361,13067,10949,8278,22359,17959,15584,17606,23604
11601500	12486,4125
1699500	12431,8633,22307,9582
11321750	21506,7417,18730,7868,11578,14821,192,14261
5780000	8842,17835,1392,25366,8637,2669,22168,22329,8719,24598,26160,25793,28653,27406,24194,17438,23192,8719,20388,24869,24869,23103,6331,15584
11701500	19102,22327
3981750	15602,7105,8637,5043
854250	16409,22162
3326250	12052,10489
8702500	7105,3228,6255,2963,10702,18024,11080,8719,18730,7868,3228,11196
8017000	3719,15094,18075,143,915,19431
10566000	11080,14261
7797000	7105,3228,7856,3449
9035750	11606,17249,23166,27155,16409,22162,16540,19661
3282250	23007,25424
