2350750	10702,7560,27050
6572500	24385,29099,20823
12008000	2605,7560,7868
8555500	7762,15661,12173
425500	21979,4078,11176
4853750	3449,26464,23134
5980500	9381,8719,29547
4256500	25619,25791,18075
9039750	7105,4571,20750
4115500	14470,3720,14531
12215000	27791,25488,16926
591750	12990,18804,24170
3404000	12709,28370,19291
7149500	20366,14419,20366
7367000	15584,8637,24471
4956000	25488,8842,11176
7927750	14261,9620,22732
7886000	14261,25488,15350
9982500	25321,504,5642
4606000	5833,25372,20253
145750	22898,11578,7105
10443000	14261,11176,23990
1710500	5966,25488,11080
9706000	26378,8735,17181
10234000	5185,2963,15811
1627000	16836,1912,9829
9351750	4571,24087,4400
9906500	10970,12329,3627
6874250	27791,11080,12168
1194750	13278,6820,16926
5108000	27659,2826,18730
1617250	3720,8278,27392
10018000	27501,4080,26788
8145500	17767,4268,2826
567250	13793,24616,1591
12371000	12220,143,8992
6867750	29203,2655,25372
1319000	8384,4457,510
1832000	3390,13820,11080
3188000	23031,16552,569
8430000	679,18575,27791
29750	16550
980000	7105,24385,20154
3249250	23656,2739,16818
6099250	24157,19335,2655
2050000	15231,6193,8389
2316250	9611,14261,18730
10533750	7868,11687,29099
10915250	18624,21092,24196
6458000	28937
4557250	21996,27228,18730
405000	2846,24001,25372
1815750	28360,15543,28855
1971500	7096,25329,19405
5170500	18730,4949,4571
11111500	8637,15091,25240
6996000	6909,10647,28675
7016500	3719,23928,6864
3335000	9579,23259,4498
6264750	21206,25372,20156
9202750	25372,16184,12674
10302500	8842,27897,6630
3114000	26546,9712,24869
452750	949,29099,11127
11947000	7868,2101,6465
8869250	25260,3627,29084
6126750	16483,23214,8637
8909750	12159,4544,3654
1579250	12444,8885,2655
764750	7490,7868,15584
2910750	7469,22530,15811
12417500	4544,8719,3627
8156500	11176,27373,2655
3245250	22393,12977,26722
4423500	6864,1962,9284
8195000	2655,10970,8637
10654750	2890,25380,24348
11632250	398,12656,18075
5034000	23071,16550,15584
200250	4571,9479,18180
3168000	14648,7616,22732
11493000	12628,22828,14661
9079500	11080,5058,11176
8730250	27092,22359,26404
65500	25556,28855,18075
6515500	27888,29099,12168
832250	8637,12110,11196
10054250	4667,410,26378
4503500	13956,6864,14261
10619000	4571,27508,18730
11142000	6770,12173,686
5220750	9252,3627,12379
5901250	13247,1010,12977
10521000	11080,21563,18843
